misura,data,latitudine,longitudine,altezza,angolo_sole,al_sole,mag_x,mag_y,mag_z
5271,2020-04-11 06:04:06,-28.622777777777777,3.1578055555555555,431155.125,-0.07192948254155798,False,-28.989147186279297,-3.5533723831176762,39.266883850097656
5272,2020-04-11 06:04:07,-28.577194444444444,3.2055000000000002,431135.90625,-0.029034493831489518,False,-29.00265884399414,-3.528563499450684,39.02423095703125
5273,2020-04-11 06:04:08,-28.531583333333334,3.253138888888889,431116.71875,0.014039697297852524,True,-29.050256729125977,-3.5200622081756587,39.02531051635742
5274,2020-04-11 06:04:09,-28.485972222222223,3.300722222222222,431097.53125,0.05731642621444793,True,-28.86126136779785,-3.556337118148804,39.131935119628906
5275,2020-04-11 06:04:10,-28.440305555555558,3.348277777777778,431078.34375,0.10076729493939887,True,-28.85101890563965,-3.51466703414917,38.891212463378906
5276,2020-04-11 06:04:11,-28.39463888888889,3.3957777777777776,431059.125,0.1443977629549668,True,-28.98286056518555,-3.5080816745758057,38.89317321777344
5277,2020-04-11 06:04:12,-28.348972222222223,3.4432222222222224,431039.9375,0.18820567581671624,True,-28.903865814208984,-3.55077862739563,38.9595947265625
5278,2020-04-11 06:04:13,-28.303250000000002,3.490638888888889,431020.75,0.2321879586054993,True,-28.85179328918457,-3.5162627696990967,38.728702545166016
5279,2020-04-11 06:04:14,-28.257527777777778,3.5380277777777778,431001.5625,0.2763414763712088,True,-28.80160903930664,-3.798933506011963,38.61056518554688
5280,2020-04-11 06:04:15,-28.211777777777776,3.5853333333333333,430982.375,0.32066348102992065,True,-28.84731674194336,-3.8549957275390634,38.5921630859375
5281,2020-04-11 06:04:16,-28.166027777777778,3.6326388888888888,430963.1875,0.365151037734726,True,-28.74277687072754,-3.630903720855713,38.420982360839844
5282,2020-04-11 06:04:17,-28.120250000000002,3.679861111111111,430944.0,0.40980099819530413,True,-28.73723602294922,-3.6427624225616455,38.49567413330078
5283,2020-04-11 06:04:18,-28.074444444444445,3.727055555555556,430924.8125,0.4546112546579663,True,-28.78227424621582,-3.5330016613006587,38.496337890625
5284,2020-04-11 06:04:20,-27.982777777777777,3.8213055555555555,430886.4375,0.5446976611898792,True,-28.719865798950195,-3.609561681747437,38.3397331237793
5285,2020-04-11 06:04:21,-27.93691666666667,3.868388888888889,430867.25,0.5899682617304295,True,-28.74982070922852,-3.7435789108276367,38.42873764038086
5286,2020-04-11 06:04:22,-27.891055555555557,3.915388888888889,430848.0625,0.6353866718334871,True,-28.72965431213379,-3.8965337276458736,38.50509262084961
5287,2020-04-11 06:04:23,-27.845138888888886,3.962388888888889,430828.875,0.6809501167347017,True,-28.64076042175293,-3.8171539306640634,38.5908432006836
5288,2020-04-11 06:04:24,-27.799222222222223,4.009305555555556,430809.6875,0.726654861174371,True,-28.79317283630371,-3.6931774616241455,38.380126953125
5289,2020-04-11 06:04:25,-27.753305555555556,4.056194444444444,430790.5,0.7724985572749676,True,-28.90784072875977,-3.5953977108001713,38.62701797485352
5290,2020-04-11 06:04:26,-27.70733333333333,4.103055555555555,430771.3125,0.8184781101070241,True,-29.020565032958984,-3.7757508754730233,38.71218872070313
5291,2020-04-11 06:04:27,-27.66136111111111,4.149861111111112,430752.15625,0.8645905848236314,True,-28.92919158935547,-3.7417049407958975,38.57841110229492
5292,2020-04-11 06:04:28,-27.615361111111113,4.196611111111111,430732.96875,0.9108335801864093,True,-28.99208641052246,-3.802820205688477,38.52251052856445
5293,2020-04-11 06:04:29,-27.56936111111111,4.243333333333333,430713.78125,0.9572038411833316,True,-29.078052520751953,-3.8790764808654794,38.38298034667969
5294,2020-04-11 06:04:30,-27.523333333333333,4.29,430694.625,1.0036984329674894,True,-29.0489444732666,-4.195655345916748,38.44940948486328
5295,2020-04-11 06:04:31,-27.477277777777775,4.3366388888888885,430675.4375,1.0503147942179438,True,-29.03774070739746,-4.160902023315431,38.36436462402344
5296,2020-04-11 06:04:32,-27.431222222222225,4.383249999999999,430656.28125,1.0970502568920502,True,-29.023399353027344,-4.020242691040038,38.22409057617188
5297,2020-04-11 06:04:33,-27.38513888888889,4.429777777777778,430637.09375,1.143902366390576,True,-29.1374568939209,-3.951880216598511,38.40182876586914
5298,2020-04-11 06:04:35,-27.292916666666667,4.52275,430598.78125,1.2379449999166598,True,-29.050048828125,-3.8886508941650386,38.58789443969727
5299,2020-04-11 06:04:36,-27.246750000000002,4.569194444444444,430579.625,1.2851301878589294,True,-29.02261734008789,-3.887342929840088,38.47172164916992
5300,2020-04-11 06:04:37,-27.20061111111111,4.615555555555555,430560.46875,1.3324218840635689,True,-28.898128509521484,-3.876628875732422,38.41536331176758
5301,2020-04-11 06:04:38,-27.154416666666666,4.661916666666667,430541.3125,1.3798173137662275,True,-28.89413642883301,-3.867095470428467,38.506935119628906
5302,2020-04-11 06:04:39,-27.108222222222224,4.708194444444445,430522.15625,1.4273135954808502,True,-28.6550407409668,-3.806187629699707,38.46717834472656
5303,2020-04-11 06:04:40,-27.06202777777778,4.754472222222223,430503.0,1.4749089149384378,True,-28.65159034729004,-3.70914888381958,38.27490615844727
5304,2020-04-11 06:04:41,-27.015777777777778,4.800666666666666,430483.84375,1.5226007108180517,True,-28.60306739807129,-3.654460191726685,38.03643035888672
5305,2020-04-11 06:04:42,-26.969527777777778,4.846861111111111,430464.6875,1.5703867419638708,True,-28.606130599975586,-3.830878734588623,38.16421890258789
5306,2020-04-11 06:04:43,-26.92327777777778,4.892972222222221,430445.5625,1.6182645537766618,True,-28.53843688964844,-3.770605325698853,38.4107780456543
5307,2020-04-11 06:04:44,-26.87697222222222,4.9390833333333335,430426.40625,1.6662325454308384,True,-28.603160858154297,-3.832688570022583,38.389732360839844
5308,2020-04-11 06:04:45,-26.830666666666666,4.985111111111111,430407.28125,1.7142880488837555,True,-28.764636993408203,-3.8469846248626713,38.38417434692383
5309,2020-04-11 06:04:46,-26.784361111111114,5.031138888888889,430388.125,1.7624290364230035,True,-28.894947052001953,-3.7351036071777344,38.59763717651367
5310,2020-04-11 06:04:47,-26.738027777777777,5.077111111111111,430369.0,1.810653907222996,True,-28.98408317565918,-3.7863984107971187,38.66984558105469
5311,2020-04-11 06:04:48,-26.691666666666666,5.123027777777778,430349.875,1.8589595663542648,True,-29.142526626586914,-3.791503190994263,38.4543342590332
5312,2020-04-11 06:04:49,-26.64527777777778,5.168916666666667,430330.75,1.90734526676487,True,-29.128780364990234,-3.786495923995972,38.32664108276367
5313,2020-04-11 06:04:51,-26.552472222222224,5.260555555555555,430292.5,2.0043476133573908,True,-29.0782527923584,-3.755406379699707,38.39097213745117
5314,2020-04-11 06:04:52,-26.506055555555555,5.306333333333333,430273.375,2.052960417557899,True,-28.94599914550781,-3.60774040222168,38.39517211914063
5315,2020-04-11 06:04:53,-26.459611111111112,5.352055555555555,430254.25,2.1016455790749267,True,-28.92800521850586,-3.5279548168182373,38.45441055297852
5316,2020-04-11 06:04:54,-26.413138888888888,5.39775,430235.15625,2.1504009634743593,True,-28.90643119812012,-3.65034294128418,38.54708480834961
5317,2020-04-11 06:04:55,-26.366666666666667,5.443388888888889,430216.03125,2.199225076652314,True,-28.82470703125,-3.608138084411621,38.56852722167969
5318,2020-04-11 06:04:56,-26.320166666666665,5.489,430196.9375,2.248116424504912,True,-28.90585327148437,-3.661744356155396,38.37091445922852
5319,2020-04-11 06:04:57,-26.27363888888889,5.5345555555555555,430177.84375,2.297072445711213,True,-28.90919303894043,-3.7674074172973633,38.17877197265625
5320,2020-04-11 06:04:58,-26.22711111111111,5.5800833333333335,430158.75,2.346093140271217,True,-29.01989555358887,-3.5920181274414062,38.30768585205078
5321,2020-04-11 06:04:59,-26.180555555555557,5.625555555555556,430139.65625,2.3951757334205754,True,-28.996103286743164,-3.610976696014404,38.361000061035156
5322,2020-04-11 06:05:00,-26.134,5.671,430120.5625,2.4443191579422283,True,-28.965435028076172,-3.609265327453613,38.358489990234375
5323,2020-04-11 06:05:01,-26.087416666666666,5.7164166666666665,430101.46875,2.493521492845473,True,-29.012454986572266,-3.6577868461608887,38.42399978637695
5324,2020-04-11 06:05:02,-26.040805555555558,5.761777777777778,430082.375,2.5427820978000746,True,-29.12423324584961,-3.7347571849823,38.40640640258789
5325,2020-04-11 06:05:03,-25.994194444444446,5.807111111111111,430063.3125,2.5920990518153286,True,-29.13339424133301,-3.690409183502197,38.38723373413086
5326,2020-04-11 06:05:04,-25.947555555555557,5.852388888888888,430044.25,2.6414710742307657,True,-28.912567138671875,-3.7317519187927246,38.450828552246094
5327,2020-04-11 06:05:06,-25.85425,5.942861111111111,430006.09375,2.7403749881769004,True,-29.051055908203125,-3.69236421585083,38.418724060058594
5328,2020-04-11 06:05:07,-25.807555555555556,5.988027777777778,429987.03125,2.7899045318300706,True,-29.05325698852539,-3.6165277957916264,38.130367279052734
5329,2020-04-11 06:05:08,-25.76086111111111,6.033166666666666,429967.96875,2.8394835943547245,True,-29.09856986999512,-3.5721635818481445,37.909664154052734
5330,2020-04-11 06:05:09,-25.71413888888889,6.07825,429948.9375,2.8891117488640368,True,-29.02855491638184,-3.701592445373535,37.7163314819336
5331,2020-04-11 06:05:10,-25.66738888888889,6.123305555555556,429929.875,2.938787074367305,True,-29.10890007019043,-3.719246864318848,37.76174545288086
5332,2020-04-11 06:05:11,-25.62063888888889,6.168333333333334,429910.84375,2.988509357421117,True,-29.169755935668945,-3.8135485649108887,38.19294738769531
5333,2020-04-11 06:05:12,-25.573888888888888,6.213305555555555,429891.78125,3.038276463591357,True,-29.052112579345703,-3.715927600860596,38.28850173950195
5334,2020-04-11 06:05:13,-25.527083333333334,6.25825,429872.75,3.0880879659912024,True,-29.03396034240723,-3.8327829837799072,37.9845085144043
5335,2020-04-11 06:05:14,-25.480277777777776,6.303138888888888,429853.71875,3.137942583960183,True,-28.93847274780273,-3.7419683933258057,37.90040969848633
5336,2020-04-11 06:05:15,-25.43347222222222,6.348,429834.71875,3.1878396771680646,True,-28.917163848876953,-3.8493146896362314,37.98143005371094
5337,2020-04-11 06:05:16,-25.38663888888889,6.392833333333334,429815.6875,3.2377775380675557,True,-28.933969497680664,-3.928442239761353,37.84663772583008
5338,2020-04-11 06:05:17,-25.339777777777776,6.437611111111111,429796.6875,3.28775552632842,True,-28.85554122924805,-3.8979582786560063,37.95774459838867
5339,2020-04-11 06:05:18,-25.292916666666667,6.4823611111111115,429777.65625,3.3377730016204232,True,-28.88887596130371,-3.917070865631104,37.9860954284668
5340,2020-04-11 06:05:19,-25.24602777777778,6.527083333333334,429758.65625,3.3878280429528616,True,-28.90450668334961,-3.897839784622192,37.7303466796875
5341,2020-04-11 06:05:21,-25.15222222222222,6.616388888888888,429720.65625,3.4880503968522203,True,-28.847766876220703,-3.88446307182312,37.8471565246582
5342,2020-04-11 06:05:22,-25.10527777777778,6.6610000000000005,429701.6875,3.538215574985025,True,-28.72523498535156,-3.869110584259033,37.89702606201172
5343,2020-04-11 06:05:23,-25.058333333333334,6.705555555555556,429682.6875,3.58841490406368,True,-28.84697914123535,-3.8143711090087886,37.99545669555664
5344,2020-04-11 06:05:24,-25.01136111111111,6.750083333333333,429663.71875,3.638648810975008,True,-28.87956237792969,-3.703833818435669,38.05461883544922
5345,2020-04-11 06:05:25,-24.964388888888887,6.794555555555555,429644.75,3.6889151612848936,True,-28.940534591674805,-3.7612650394439697,38.05234909057617
5346,2020-04-11 06:05:26,-24.91738888888889,6.839027777777777,429625.78125,3.7392139549933376,True,-28.973350524902344,-3.852674007415772,38.09816360473633
5347,2020-04-11 06:05:27,-24.87038888888889,6.883444444444444,429606.8125,3.789544765213515,True,-29.04253387451172,-3.637852191925049,38.16176223754883
5348,2020-04-11 06:05:28,-24.823333333333334,6.9278055555555556,429587.84375,3.839905884398135,True,-28.95881080627441,-3.760483980178833,38.028114318847656
5349,2020-04-11 06:05:29,-24.776305555555556,6.972138888888889,429568.90625,3.890297312547197,True,-28.92265510559082,-3.757002830505371,38.017234802246094
5350,2020-04-11 06:05:30,-24.729249999999997,7.016444444444445,429549.96875,3.9407181958870536,True,-29.047670364379886,-3.7965829372406006,37.85358810424805
5351,2020-04-11 06:05:31,-24.682166666666667,7.060722222222222,429531.03125,3.9911676806440597,True,-29.07086563110352,-3.773589372634888,37.909175872802734
5352,2020-04-11 06:05:32,-24.635083333333334,7.1049444444444445,429512.09375,4.041645766818217,True,-29.172271728515625,-3.709752321243286,38.22443771362305
5353,2020-04-11 06:05:33,-24.58797222222222,7.149138888888889,429493.15625,4.092150746862228,True,-29.12824821472168,-3.867915153503418,38.12471008300781
5354,2020-04-11 06:05:34,-24.540833333333335,7.193305555555556,429474.25,4.1426826207761005,True,-29.15487861633301,-3.921184539794922,38.333106994628906
5355,2020-04-11 06:05:35,-24.493694444444447,7.237416666666666,429455.3125,4.19324053478618,True,-29.31167984008789,-3.98354434967041,38.23376846313477
5356,2020-04-11 06:05:37,-24.39938888888889,7.325555555555555,429417.5,4.294432348660858,True,-29.331695556640625,-3.84833025932312,37.942081451416016
5357,2020-04-11 06:05:38,-24.352194444444446,7.369555555555555,429398.625,4.3450645409781625,True,-29.1919059753418,-4.001729965209962,37.73303604125977
5358,2020-04-11 06:05:39,-24.305,7.413555555555556,429379.71875,4.395720638957561,True,-29.093505859375,-4.1754422187805185,37.71575927734375
5359,2020-04-11 06:05:40,-24.25777777777778,7.4575000000000005,429360.84375,4.4463741756160235,True,-29.185317993164066,-3.99670147895813,37.81532669067383
5360,2020-04-11 06:05:41,-24.210555555555555,7.501388888888889,429341.96875,4.497077231145966,True,-29.0869255065918,-3.8557825088500977,37.7596321105957
5361,2020-04-11 06:05:42,-24.163305555555553,7.545277777777778,429323.09375,4.547802911677535,True,-29.165386199951172,-3.842298984527588,37.74576950073242
5362,2020-04-11 06:05:43,-24.11602777777778,7.5891111111111105,429304.25,4.598549509663436,True,-29.12526893615723,-3.7822704315185542,37.72926330566406
5363,2020-04-11 06:05:44,-24.06877777777778,7.632888888888889,429285.375,4.649317025103673,True,-29.20929718017578,-3.811867713928223,37.84743881225586
5364,2020-04-11 06:05:45,-24.021472222222222,7.676666666666667,429266.53125,4.7001058848850645,True,-29.22378921508789,-3.818841218948364,37.76136016845703
5365,2020-04-11 06:05:46,-23.974166666666665,7.720388888888889,429247.6875,4.750915235233967,True,-29.21249008178711,-3.773770093917847,37.60810852050781
5366,2020-04-11 06:05:47,-23.926833333333335,7.764083333333334,429228.84375,4.801743368603085,True,-29.32746696472168,-3.7696123123168954,37.4494743347168
5367,2020-04-11 06:05:48,-23.8795,7.8077499999999995,429210.03125,4.852591138766068,True,-29.23924827575684,-3.786562204360962,37.5638427734375
5368,2020-04-11 06:05:49,-23.832166666666666,7.85136111111111,429191.1875,4.903457265062446,True,-29.31010818481445,-3.898911476135254,37.46441268920898
5369,2020-04-11 06:05:50,-23.78477777777778,7.894972222222222,429172.375,4.954341747492218,True,-29.4329891204834,-3.8475422859191895,37.577247619628906
5370,2020-04-11 06:05:52,-23.69,7.982027777777778,429134.78125,5.0561645000914766,True,-29.52739524841309,-3.90759801864624,37.5571174621582
5371,2020-04-11 06:05:53,-23.642611111111112,8.025527777777778,429116.0,5.107101489600492,True,-29.468860626220703,-3.906291723251343,37.35550308227539
5372,2020-04-11 06:05:54,-23.595166666666664,8.068972222222222,429097.1875,5.158055127695611,True,-29.53838539123535,-3.9264240264892583,37.29851150512695
5373,2020-04-11 06:05:55,-23.54775,8.112388888888889,429078.4375,5.209024560603184,True,-29.53795623779297,-3.9721333980560303,37.449119567871094
5374,2020-04-11 06:05:56,-23.50027777777778,8.155777777777779,429059.65625,5.260011068983683,True,-29.42821502685547,-4.060274600982666,37.334129333496094
5375,2020-04-11 06:05:57,-23.452805555555553,8.199111111111112,429040.90625,5.311012091516168,True,-29.40133857727051,-4.085643291473389,37.50646591186523
5376,2020-04-11 06:05:58,-23.40533333333333,8.242444444444443,429022.125,5.362029335747931,True,-29.40306854248047,-4.0937347412109375,37.45344161987305
5377,2020-04-11 06:05:59,-23.357833333333335,8.285722222222223,429003.375,5.4130602403580355,True,-29.555084228515625,-4.148572921752931,37.357688903808594
5378,2020-04-11 06:06:00,-23.310305555555555,8.328944444444444,428984.65625,5.464106086006949,True,-29.566570281982425,-4.166417121887207,37.45797729492188
5379,2020-04-11 06:06:01,-23.262777777777778,8.372166666666667,428965.90625,5.515166445807849,True,-29.587875366210934,-4.1016292572021475,37.54121780395508
5380,2020-04-11 06:06:02,-23.21525,8.415361111111112,428947.1875,5.5662404659870885,True,-29.48751449584961,-4.0962538719177255,37.50071334838867
